,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
16936250,1901,2669917.0,Finland,2608.0,11.9149,Europe,Northern Europe
16936251,1902,2697715.0,Finland,2536.0,11.8478,Europe,Northern Europe
16936252,1903,2725211.0,Finland,2687.0,10.198,Europe,Northern Europe
16936253,1904,2752987.0,Finland,2759.0,11.5385,Europe,Northern Europe
16936254,1905,2781046.0,Finland,2777.0,11.0092,Europe,Northern Europe
16936255,1906,2809391.0,Finland,2860.0,9.65517,Europe,Northern Europe
16936256,1907,2838025.0,Finland,2923.0,10.5691,Europe,Northern Europe
16936257,1908,2866950.0,Finland,2915.0,13.44,Europe,Northern Europe
16936258,1909,2894148.0,Finland,3003.0,13.7985,Europe,Northern Europe
16936259,1910,2919587.0,Finland,3038.0,11.7293,Europe,Northern Europe
16936260,1911,2943234.0,Finland,3091.0,11.3475,Europe,Northern Europe
16936261,1912,2965059.0,Finland,3223.0,10.9211,Europe,Northern Europe
16936262,1913,2985029.0,Finland,3365.0,11.5625,Europe,Northern Europe
16936263,1914,3005133.0,Finland,3190.0,11.8471,Europe,Northern Europe
16936264,1915,3025373.0,Finland,3000.0,11.5029,Europe,Northern Europe
16936265,1916,3045749.0,Finland,3017.0,11.0288,Europe,Northern Europe
16936266,1917,3066262.0,Finland,2520.0,12.9443,Europe,Northern Europe
16936267,1918,3086976.0,Finland,2184.0,20.855563,Europe,Northern Europe
16936268,1919,3109646.0,Finland,2643.0,20.89274,Europe,Northern Europe
16936269,1920,3134300.0,Finland,2942.0,16.87229,Europe,Northern Europe
16936270,1921,3160971.0,Finland,3003.0,18.11865,Europe,Northern Europe
16936271,1922,3189690.0,Finland,3280.0,15.81867,Europe,Northern Europe
16936272,1923,3220489.0,Finland,3486.0,19.44679,Europe,Northern Europe
16936273,1924,3251585.0,Finland,3545.0,16.71389,Europe,Northern Europe
16936274,1925,3282981.0,Finland,3711.0,19.37653,Europe,Northern Europe
16936275,1926,3314680.0,Finland,3813.0,19.27611,Europe,Northern Europe
16936276,1927,3346685.0,Finland,4076.0,17.40242,Europe,Northern Europe
16936277,1928,3379000.0,Finland,4315.0,19.77029,Europe,Northern Europe
16936278,1929,3409794.0,Finland,4331.0,17.803428,Europe,Northern Europe
16936279,1930,3439039.0,Finland,4250.0,20.647917,Europe,Northern Europe
16936280,1931,3466709.0,Finland,4114.0,21.07188,Europe,Northern Europe
16936281,1932,3492774.0,Finland,4065.0,15.90466,Europe,Northern Europe
16936282,1933,3517206.0,Finland,4307.0,15.75848,Europe,Northern Europe
16936283,1934,3541810.0,Finland,4763.0,16.79539,Europe,Northern Europe
16936284,1935,3566585.0,Finland,4930.0,18.05924,Europe,Northern Europe
16936285,1936,3591534.0,Finland,5227.0,17.17293,Europe,Northern Europe
16936286,1937,3616657.0,Finland,5485.0,18.31428,Europe,Northern Europe
16936287,1938,3641956.0,Finland,5721.0,14.976108,Europe,Northern Europe
16936288,1939,3668252.0,Finland,5432.0,22.986055,Europe,Northern Europe
16936289,1940,3695558.0,Finland,5133.0,50.31394,Europe,Northern Europe
16936290,1941,3723889.0,Finland,5295.0,59.96797,Europe,Northern Europe
16936291,1942,3753257.0,Finland,5303.0,44.15958,Europe,Northern Europe
16936292,1943,3783678.0,Finland,5893.0,42.58002,Europe,Northern Europe
16936293,1944,3814345.0,Finland,5874.0,48.78538,Europe,Northern Europe
16936294,1945,3845261.0,Finland,5499.0,31.00748,Europe,Northern Europe
16936295,1946,3876427.0,Finland,5871.0,45.6621,Europe,Northern Europe
16936296,1947,3907846.0,Finland,5925.0,29.6296,Europe,Northern Europe
16936297,1948,3939520.0,Finland,6307.0,23.170749,Europe,Northern Europe
16936298,1949,3972991.0,Finland,6604.0,30.54051,Europe,Northern Europe
16936299,1950,4008294.0,Finland,6779.0,24.661806,Europe,Northern Europe
16936300,1951,4047494.0,Finland,7286.0,21.328533,Europe,Northern Europe
16936301,1952,4090784.0,Finland,7450.0,21.815907,Europe,Northern Europe
16936302,1953,4139776.0,Finland,7415.0,23.252221,Europe,Northern Europe
16936303,1954,4187367.0,Finland,7973.0,20.376254,Europe,Northern Europe
16936304,1955,4235412.0,Finland,8284.0,21.333286,Europe,Northern Europe
16936305,1956,4282284.0,Finland,8440.0,22.368813,Europe,Northern Europe
16936306,1957,4324585.0,Finland,8751.0,21.6439,Europe,Northern Europe
16936307,1958,4360275.0,Finland,8725.0,22.626785,Europe,Northern Europe
16936308,1959,4395239.0,Finland,9172.0,21.06875,Europe,Northern Europe
16936309,1960,4430178.0,Finland,9931.0,22.864162,Europe,Northern Europe
16936310,1961,4461532.0,Finland,10613.0,23.070696,Europe,Northern Europe
16936311,1962,4492177.0,Finland,10869.0,24.284278,Europe,Northern Europe
16936312,1963,4524291.0,Finland,11148.0,22.037415,Europe,Northern Europe
16936313,1964,4549558.0,Finland,11647.0,23.33192,Europe,Northern Europe
16936314,1965,4564582.0,Finland,12226.0,23.797007,Europe,Northern Europe
16936315,1966,4581791.0,Finland,12471.0,23.905571,Europe,Northern Europe
16936316,1967,4607106.0,Finland,12667.0,24.242786,Europe,Northern Europe
16936317,1968,4627786.0,Finland,12900.0,26.133683,Europe,Northern Europe
16936318,1969,4624400.0,Finland,14151.0,22.770712,Europe,Northern Europe
16936319,1970,4606621.0,Finland,15266.0,22.411387,Europe,Northern Europe
16936320,1971,4612433.0,Finland,15565.0,23.363775,Europe,Northern Europe
16936321,1972,4639834.0,Finland,16654.0,20.914648,Europe,Northern Europe
16936322,1973,4666168.0,Finland,17669.0,22.154043,Europe,Northern Europe
16936323,1974,4690582.0,Finland,18109.0,23.155393,Europe,Northern Europe
16936324,1975,4711384.0,Finland,18237.0,39.038701,Europe,Northern Europe
16936325,1976,4725523.0,Finland,18104.0,40.331479,Europe,Northern Europe
16936326,1977,4738738.0,Finland,18100.0,42.303708,Europe,Northern Europe
16936327,1978,4752401.0,Finland,18425.0,42.053243,Europe,Northern Europe
16936328,1979,4764568.0,Finland,19657.0,41.197962,Europe,Northern Europe
16936329,1980,4779423.0,Finland,20640.0,41.116117,Europe,Northern Europe
16936330,1981,4799868.0,Finland,20935.0,42.22399,Europe,Northern Europe
16936331,1982,4826860.0,Finland,21495.0,44.00232,Europe,Northern Europe
16936332,1983,4855738.0,Finland,21944.0,45.9825,Europe,Northern Europe
16936333,1984,4881748.0,Finland,22486.0,46.1514,Europe,Northern Europe
16936334,1985,4902179.0,Finland,23148.0,48.25603,Europe,Northern Europe
16936335,1986,4918174.0,Finland,23621.0,48.84693,Europe,Northern Europe
16936336,1987,4932176.0,Finland,24519.0,49.60563,Europe,Northern Europe
16936337,1988,4946563.0,Finland,25644.0,48.16387,Europe,Northern Europe
16936338,1989,4964482.0,Finland,27012.0,46.09859,Europe,Northern Europe
16936339,1990,4986551.0,Finland,26884.0,49.54207,Europe,Northern Europe
16936340,1991,5013856.0,Finland,25174.898,58.92604,Europe,Northern Europe
16936341,1992,5042120.0,Finland,24219.76,64.86032,Europe,Northern Europe
16936342,1993,5066609.0,Finland,23943.744,69.12553,Europe,Northern Europe
16936343,1994,5088491.0,Finland,24797.66,67.58861,Europe,Northern Europe
16936344,1995,5107942.0,Finland,25761.625,65.295,Europe,Northern Europe
16936345,1996,5124717.0,Finland,26637.266,64.17372,Europe,Northern Europe
16936346,1997,5139944.0,Finland,28239.875,60.6659,Europe,Northern Europe
16936347,1998,5153548.0,Finland,29715.342,56.37949,Europe,Northern Europe
16936348,1999,5165500.0,Finland,30986.889,54.64388,Europe,Northern Europe
16936349,2000,5176208.0,Finland,32689.77,51.05488,Europe,Northern Europe
16936350,2001,5188007.0,Finland,33481.68,50.45162,Europe,Northern Europe
16936351,2002,5200588.0,Finland,33986.555,50.91052,Europe,Northern Europe
16936352,2003,5212991.0,Finland,34607.22,52.00198,Europe,Northern Europe
16936353,2004,5228143.0,Finland,35888.613,51.76535,Europe,Northern Europe
16936354,2005,5246070.0,Finland,36787.258,51.8227,Europe,Northern Europe
16936355,2006,5266249.0,Finland,38160.703,50.5456,Europe,Northern Europe
16936356,2007,5288694.0,Finland,39998.523,48.68212,Europe,Northern Europe
16936357,2008,5313358.0,Finland,40129.652,50.53355,Europe,Northern Europe
16936358,2009,5338813.0,Finland,36662.613,56.97453,Europe,Northern Europe
16936359,2010,5363279.0,Finland,37615.113,56.49507,Europe,Northern Europe
16936360,2011,5388173.0,Finland,38432.0,54.862534,Europe,Northern Europe
16936361,2012,5413865.0,Finland,37715.01,56.04609870967336,Europe,Northern Europe
16936362,2013,5438873.0,Finland,37203.145,56.399911917101946,Europe,Northern Europe
16936363,2014,5461436.0,Finland,36907.92,56.675921484307736,Europe,Northern Europe
16936364,2015,5479457.0,Finland,36986.7,56.8751992261328,Europe,Northern Europe
16936365,2016,5495217.0,Finland,37924.152,56.99774514257717,Europe,Northern Europe
16936366,2017,5508146.0,Finland,39043.19,57.04357935163064,Europe,Northern Europe
16936367,2018,5515465.0,Finland,39430.906,57.01245139313447,Europe,Northern Europe
16936368,2019,5521539.0,Finland,39874.8,56.9045916092576,Europe,Northern Europe
16936369,2020,5529468.0,Finland,38871.703,56.72,Europe,Northern Europe
16936498,1880,38730622.0,France,3379.0,16.746,Europe,Western Europe
16936499,1881,38800708.0,France,3497.0,17.01897,Europe,Western Europe
16936500,1882,38877824.0,France,3647.0,16.61402,Europe,Western Europe
16936501,1883,38961992.0,France,3647.0,16.97681,Europe,Western Europe
16936502,1884,39046339.0,France,3591.0,17.19485,Europe,Western Europe
16936503,1885,39130866.0,France,3518.0,17.5617,Europe,Western Europe
16936504,1886,39215572.0,France,3566.0,16.82792,Europe,Western Europe
16936505,1887,39300458.0,France,3585.0,16.81515,Europe,Western Europe
16936506,1888,39385524.0,France,3617.0,16.35261,Europe,Western Europe
16936507,1889,39462823.0,France,3701.0,15.39047,Europe,Western Europe
16936508,1890,39532330.0,France,3787.0,14.77118,Europe,Western Europe
16936509,1891,39594021.0,France,3877.0,14.35682,Europe,Western Europe
16936510,1892,39647872.0,France,3974.0,15.20661,Europe,Western Europe
16936511,1893,39693861.0,France,4041.0,15.69395,Europe,Western Europe
16936512,1894,39739899.0,France,4186.0,15.58015,Europe,Western Europe
16936513,1895,39785987.0,France,4095.0,15.97217,Europe,Western Europe
16936514,1896,39832125.0,France,4280.0,15.10886,Europe,Western Europe
16936515,1897,39878314.0,France,4207.0,14.52664,Europe,Western Europe
16936516,1898,39924553.0,France,4399.0,13.85584,Europe,Western Europe
16936517,1899,39971493.0,France,4640.0,13.73307,Europe,Western Europe
16936518,1900,40019136.0,France,4584.0,14.10414,Europe,Western Europe
16936519,1901,40067484.0,France,4505.0,14.97833,Europe,Western Europe
16936520,1902,40116538.0,France,4423.0,14.34129,Europe,Western Europe
16936521,1903,40166299.0,France,4513.0,13.09488,Europe,Western Europe
16936522,1904,40216118.0,France,4538.0,13.67664,Europe,Western Europe
16936523,1905,40265996.0,France,4613.0,13.68356,Europe,Western Europe
16936524,1906,40315932.0,France,4691.0,13.23322,Europe,Western Europe
16936525,1907,40365927.0,France,4894.0,12.18345,Europe,Western Europe
16936526,1908,40415980.0,France,4854.0,13.02572,Europe,Western Europe
16936527,1909,40408851.0,France,5048.0,12.53331,Europe,Western Europe
16936528,1910,40344819.0,France,4726.0,12.59469,Europe,Western Europe
16936529,1911,40224160.0,France,5180.0,11.93194,Europe,Western Europe
16936530,1912,40047151.0,France,5601.0,11.2885,Europe,Western Europe
16936531,1913,39814066.0,France,5555.0,11.89203,Europe,Western Europe
16936532,1924,39258004.0,France,6661.0,5.96786,Europe,Western Europe
16936533,1925,39513139.0,France,6641.0,15.88155,Europe,Western Europe
16936534,1926,39769931.0,France,6773.0,18.88621,Europe,Western Europe
16936535,1927,40028393.0,France,6621.0,18.70396,Europe,Western Europe
16936536,1928,40288534.0,France,7063.0,17.05058,Europe,Western Europe
16936537,1929,40485273.0,France,7508.0,21.95336,Europe,Western Europe
16936538,1930,40618294.0,France,7224.0,23.06238,Europe,Western Europe
16936539,1931,40687278.0,France,6751.0,24.18052,Europe,Western Europe
16936540,1932,40691906.0,France,6311.0,20.03474,Europe,Western Europe
16936541,1933,40631855.0,France,6757.0,28.26713,Europe,Western Europe
16936542,1934,40571892.0,France,6682.0,29.69472,Europe,Western Europe
16936543,1935,40512018.0,France,6513.0,24.8028,Europe,Western Europe
16936544,1936,40452232.0,France,6765.0,18.77533,Europe,Western Europe
16936545,1937,40392535.0,France,7152.0,20.63346,Europe,Western Europe
16936546,1938,40332925.0,France,7119.0,26.81474,Europe,Western Europe
16936547,1946,41101259.0,France,6145.0,23.25692,Europe,Western Europe
16936548,1947,41250956.0,France,6596.0,26.25008,Europe,Western Europe
16936549,1948,41401199.0,France,7002.0,25.525865,Europe,Western Europe
16936550,1949,41598134.0,France,7884.0,26.379104,Europe,Western Europe
16936551,1950,41842356.0,France,8266.0,25.048973,Europe,Western Europe
16936552,1951,42196660.0,France,8705.0,24.528,Europe,Western Europe
16936553,1952,42542396.0,France,8869.0,26.204059,Europe,Western Europe
16936554,1953,42883300.0,France,9060.0,26.124184,Europe,Western Europe
16936555,1954,43225644.0,France,9428.0,23.32717,Europe,Western Europe
16936556,1955,43593852.0,France,9881.0,20.97112,Europe,Western Europe
16936557,1956,43959224.0,France,10278.0,22.5803,Europe,Western Europe
16936558,1957,44338088.0,France,10779.0,22.30554,Europe,Western Europe
16936559,1958,44754360.0,France,10927.0,20.79117,Europe,Western Europe
16936560,1959,45201848.0,France,11124.0,21.1236,Europe,Western Europe
16936561,1960,45659572.0,France,11792.0,23.26998,Europe,Western Europe
16936562,1961,46143028.0,France,12302.0,22.92259,Europe,Western Europe
16936563,1962,46635188.0,France,12859.0,22.75925,Europe,Western Europe
16936564,1963,47121244.0,France,13330.0,23.519254,Europe,Western Europe
16936565,1964,47641948.0,France,14057.0,21.816742,Europe,Western Europe
16936566,1965,48168800.0,France,14609.0,21.822788,Europe,Western Europe
16936567,1966,48683088.0,France,15213.0,22.08657,Europe,Western Europe
16936568,1967,49181404.0,France,15792.0,22.277011,Europe,Western Europe
16936569,1968,49647272.0,France,16365.0,23.581671,Europe,Western Europe
16936570,1969,50087056.0,France,17352.0,22.313811,Europe,Western Europe
16936571,1970,50523588.0,France,18187.0,21.191559,Europe,Western Europe
16936572,1971,50970696.0,France,18881.0,20.610674,Europe,Western Europe
16936573,1972,51410364.0,France,19549.0,20.35384,Europe,Western Europe
16936574,1973,51814076.0,France,20441.0,20.283956,Europe,Western Europe
16936575,1974,52163552.0,France,20902.0,20.47427,Europe,Western Europe
16936576,1975,52450032.0,France,20653.0,22.926859,Europe,Western Europe
16936577,1976,52685272.0,France,21465.0,22.500789,Europe,Western Europe
16936578,1977,52925440.0,France,22177.0,22.352627,Europe,Western Europe
16936579,1978,53175308.0,France,22698.0,45.73628,Europe,Western Europe
16936580,1979,53428780.0,France,23326.0,46.05069,Europe,Western Europe
16936581,1980,53713836.0,France,23537.0,47.16964,Europe,Western Europe
16936582,1981,54016748.0,France,23655.0,50.21998,Europe,Western Europe
16936583,1982,54319652.0,France,24120.0,51.60907,Europe,Western Europe
16936584,1983,54592384.0,France,24300.0,52.43576,Europe,Western Europe
16936585,1984,54845984.0,France,24519.0,53.5405,Europe,Western Europe
16936586,1985,55108104.0,France,24755.0,54.39893,Europe,Western Europe
16936587,1986,55371640.0,France,25238.0,53.82926,Europe,Western Europe
16936588,1987,55641536.0,France,25756.0,53.17366,Europe,Western Europe
16936589,1988,55911476.0,France,26763.0,52.42251,Europe,Western Europe
16936590,1989,56169944.0,France,27576.0,51.37323,Europe,Western Europe
16936591,1990,56412896.0,France,28129.0,52.2363,Europe,Western Europe
16936592,1991,56645216.0,France,28294.264,53.47425,Europe,Western Europe
16936593,1992,56864048.0,France,28619.805,54.96788,Europe,Western Europe
16936594,1993,57053728.0,France,28336.16,58.30627,Europe,Western Europe
16936595,1994,57230064.0,France,28907.977,57.38131,Europe,Western Europe
16936596,1995,57420356.0,France,29418.863,57.82695,Europe,Western Europe
16936597,1996,57623180.0,France,29736.645,58.07357,Europe,Western Europe
16936598,1997,57839364.0,France,30341.807,57.63285,Europe,Western Europe
16936599,1998,58080344.0,France,31323.078,56.06974,Europe,Western Europe
16936600,1999,58352208.0,France,32284.611,55.59106,Europe,Western Europe
16936601,2000,58665456.0,France,33409.68,54.56844,Europe,Western Europe
16936602,2001,59014776.0,France,33920.098,54.68121,Europe,Western Europe
16936603,2002,59372784.0,France,34152.773,55.82669,Europe,Western Europe
16936604,2003,59728260.0,France,34292.03,56.22148,Europe,Western Europe
16936605,2004,60108436.0,France,35093.824,56.02873,Europe,Western Europe
16936606,2005,60510080.0,France,35495.465,56.27096,Europe,Western Europe
16936607,2006,60919152.0,France,36166.16,55.57141,Europe,Western Europe
16936608,2007,61329380.0,France,36845.684,55.31333,Europe,Western Europe
16936609,2008,61721004.0,France,36761.793,56.20906,Europe,Western Europe
16936610,2009,62093300.0,France,35534.926,59.17557,Europe,Western Europe
16936611,2010,62444568.0,France,36086.727,59.06962,Europe,Western Europe
16936612,2011,62775272.0,France,36691.0,58.48595,Europe,Western Europe
16936613,2012,63071412.0,France,36625.926,57.1,Europe,Western Europe
16936614,2013,63335180.0,France,36647.22,57.2,Europe,Western Europe
16936615,2014,63588496.0,France,36818.54,57.2,Europe,Western Europe
16936616,2015,63809768.0,France,37077.89,56.8,Europe,Western Europe
16936617,2016,63989320.0,France,37343.84,56.7,Europe,Western Europe
16936618,2017,64144092.0,France,38037.336,56.5,Europe,Western Europe
16936619,2018,64277812.0,France,38555.465,55.6,Europe,Western Europe
16936620,2019,64399760.0,France,39084.656,55.4,Europe,Western Europe
16936621,2020,64480052.0,France,35913.82,61.3,Europe,Western Europe
16936622,2021,64531448.0,France,38242.133,59.1,Europe,Western Europe
16936730,1870,38186983.0,France,2990.0,13.24,Europe,Western Europe
16936731,1871,38257751.0,France,3027.0,13.358855777132474,Europe,Western Europe
16936732,1872,38317571.0,France,3312.0,13.451315230167985,Europe,Western Europe
16936733,1873,38366403.0,France,3064.0,13.517523095565558,Europe,Western Europe
16936734,1874,38415294.0,France,3438.0,13.557117581710997,Europe,Western Europe
16936735,1875,38464245.0,France,3537.0,13.570315743759476,Europe,Western Europe
16936736,1876,38513254.0,France,3233.0,13.557117581710997,Europe,Western Europe
16936737,1877,38562323.0,France,3390.0,13.517378359106539,Europe,Western Europe
16936738,1878,38611451.0,France,3333.0,13.451315230167987,Europe,Western Europe
16936739,1879,38667543.0,France,3113.0,13.358855777132476,Europe,Western Europe
16936740,1914,39582334.0,France,5158.0,11.213895909132027,Europe,Western Europe
16936741,1915,39351947.0,France,5177.0,11.499891303826471,Europe,Western Europe
16936742,1916,39122898.0,France,5520.0,11.834913158407595,Europe,Western Europe
16936743,1917,38895178.0,France,4748.0,12.220081003571138,Europe,Western Europe
16936744,1918,38680067.0,France,3819.0,12.653290096993798,Europe,Western Europe
16936745,1919,38558175.0,France,4481.0,13.135525650303137,Europe,Western Europe
16936746,1920,38529587.0,France,5144.0,13.666787663499154,Europe,Western Europe
16936747,1921,38594388.0,France,4901.0,14.218347134476632,Europe,Western Europe
16936748,1922,38752667.0,France,5754.0,14.75680407026702,Europe,Western Europe
16936749,1923,39004517.0,France,5984.0,15.283681269903544,Europe,Western Europe
16936750,1939,40314566.0,France,7640.0,22.14255177842283,Europe,Western Europe
